Program Started
I AM THE MPU6050
Time (s),ENCODER_RIGHT,ax (g),az (g),gy (d/s)
20.2,120,8042,-16146,708
20.2,120,8042,-16146,708
20.2,119,8042,-16146,708
20.2,119,8042,-16146,708
20.2,119,8042,-16146,708
20.2,118,8042,-16146,708
20.2,118,8042,-16146,708
20.2,117,8042,-16146,708
20.2,117,8042,-16146,708
20.2,116,8042,-16146,708
20.3,116,8042,-16146,708
20.3,115,8042,-16146,708
20.3,115,8042,-16146,708
20.3,114,8042,-16146,708
20.3,114,8042,-16146,708
20.3,113,8042,-16146,708
20.3,113,8042,-16146,708
20.3,112,9232,-15850,657
20.3,112,9232,-15850,657
20.3,111,9232,-15850,657
20.3,111,9232,-15850,657
20.3,111,9232,-15850,657
20.3,110,9232,-15850,657
20.3,110,9232,-15850,657
20.3,109,9232,-15850,657
20.3,109,9232,-15850,657
20.3,108,9232,-15850,657
20.3,108,9232,-15850,657
20.3,108,9232,-15850,657
20.3,107,9232,-15850,657
20.4,107,9232,-15850,657
20.4,106,9232,-15850,657
20.4,106,9232,-15850,657
20.4,105,9232,-15850,657
20.4,105,9232,-15850,657
20.4,105,9232,-15850,657
20.4,104,9232,-15850,657
20.4,104,10330,-15036,890
20.4,103,10330,-15036,890
20.4,103,10330,-15036,890
20.4,103,10330,-15036,890
20.4,102,10330,-15036,890
20.4,102,10330,-15036,890
20.4,101,10330,-15036,890
20.4,101,10330,-15036,890
20.4,101,10330,-15036,890
20.4,100,10330,-15036,890
20.4,100,10330,-15036,890
20.4,99,10330,-15036,890
20.4,99,10330,-15036,890
20.5,98,10330,-15036,890
20.5,98,10330,-15036,890
20.5,97,10330,-15036,890
20.5,97,10330,-15036,890
20.5,96,10330,-15036,890
20.5,96,10330,-15036,890
20.5,95,10330,-15036,890
20.5,94,11680,-13764,1014
20.5,94,11680,-13764,1014
20.5,93,11680,-13764,1014
20.5,93,11680,-13764,1014
20.5,92,11680,-13764,1014
20.5,92,11680,-13764,1014
20.5,91,11680,-13764,1014
20.5,91,11680,-13764,1014
20.5,90,11680,-13764,1014
20.5,90,11680,-13764,1014
20.5,89,11680,-13764,1014
20.5,89,11680,-13764,1014
20.5,88,11680,-13764,1014
20.6,87,11680,-13764,1014
20.6,87,11680,-13764,1014
20.6,86,11680,-13764,1014
20.6,85,11680,-13764,1014
20.6,85,11680,-13764,1014
20.6,84,11680,-13764,1014
20.6,84,11680,-13764,1014
20.6,83,12632,-12570,1026
20.6,83,12632,-12570,1026
20.6,82,12632,-12570,1026
20.6,81,12632,-12570,1026
20.6,81,12632,-12570,1026
20.6,80,12632,-12570,1026
20.6,80,12632,-12570,1026
20.6,79,12632,-12570,1026
20.6,79,12632,-12570,1026
20.6,78,12632,-12570,1026
20.6,77,12632,-12570,1026
20.6,77,12632,-12570,1026
20.6,77,12632,-12570,1026
20.7,76,12632,-12570,1026
20.7,75,12632,-12570,1026
20.7,75,12632,-12570,1026
20.7,74,12632,-12570,1026
20.7,74,12632,-12570,1026
20.7,73,12632,-12570,1026
20.7,73,12632,-12570,1026
20.7,72,13504,-11120,1090
20.7,72,13504,-11120,1090
20.7,71,13504,-11120,1090
20.7,71,13504,-11120,1090
20.7,71,13504,-11120,1090
20.7,70,13504,-11120,1090
20.7,69,13504,-11120,1090
20.7,69,13504,-11120,1090
20.7,69,13504,-11120,1090
20.7,68,13504,-11120,1090
20.7,68,13504,-11120,1090
20.7,67,13504,-11120,1090
20.7,67,13504,-11120,1090
20.8,66,13504,-11120,1090
20.8,66,13504,-11120,1090
20.8,65,13504,-11120,1090
20.8,65,13504,-11120,1090
20.8,64,13504,-11120,1090
20.8,64,13504,-11120,1090
20.8,63,13504,-11120,1090
20.8,63,14678,-8848,1010
20.8,63,14678,-8848,1010
20.8,62,14678,-8848,1010
20.8,62,14678,-8848,1010
20.8,61,14678,-8848,1010
20.8,61,14678,-8848,1010
20.8,60,14678,-8848,1010
20.8,60,14678,-8848,1010
20.8,59,14678,-8848,1010
20.8,59,14678,-8848,1010
20.8,58,14678,-8848,1010
20.8,58,14678,-8848,1010
20.8,57,14678,-8848,1010
20.9,57,14678,-8848,1010
20.9,57,14678,-8848,1010
20.9,56,14678,-8848,1010
20.9,55,14678,-8848,1010
20.9,55,14678,-8848,1010
20.9,55,14678,-8848,1010
20.9,54,14678,-8848,1010
20.9,53,15312,-7540,867
20.9,53,15312,-7540,867
20.9,53,15312,-7540,867
20.9,52,15312,-7540,867
20.9,52,15312,-7540,867
20.9,51,15312,-7540,867
20.9,51,15312,-7540,867
20.9,50,15312,-7540,867
20.9,50,15312,-7540,867
20.9,49,15312,-7540,867
20.9,49,15312,-7540,867
20.9,48,15312,-7540,867
20.9,48,15312,-7540,867
21,47,15312,-7540,867
21,47,15312,-7540,867
21,46,15312,-7540,867
21,46,15312,-7540,867
21,45,15312,-7540,867
21,45,15312,-7540,867
21,45,15312,-7540,867
21,44,15800,-6214,824
21,44,15800,-6214,824
21,43,15800,-6214,824
21,43,15800,-6214,824
21,43,15800,-6214,824
21,42,15800,-6214,824
21,42,15800,-6214,824
21,41,15800,-6214,824
21,41,15800,-6214,824
21,41,15800,-6214,824
21,40,15800,-6214,824
21,40,15800,-6214,824
21,39,15800,-6214,824
21.1,39,15800,-6214,824
21.1,39,15800,-6214,824
21.1,38,15800,-6214,824
21.1,38,15800,-6214,824
21.1,37,15800,-6214,824
21.1,37,15800,-6214,824
21.1,37,15800,-6214,824
21.1,36,16202,-4176,638
21.1,36,16202,-4176,638
21.1,36,16202,-4176,638
21.1,35,16202,-4176,638
21.1,35,16202,-4176,638
21.1,35,16202,-4176,638
21.1,34,16202,-4176,638
21.1,34,16202,-4176,638
21.1,34,16202,-4176,638
21.1,33,16202,-4176,638
21.1,33,16202,-4176,638
21.1,33,16202,-4176,638
21.1,33,16202,-4176,638
21.2,33,16202,-4176,638
21.2,33,16202,-4176,638
21.2,32,16202,-4176,638
21.2,32,16202,-4176,638
21.2,32,16202,-4176,638
21.2,31,16202,-4176,638
21.2,31,16202,-4176,638
21.2,31,16384,-3978,438
21.2,31,16384,-3978,438
21.2,31,16384,-3978,438
21.2,30,16384,-3978,438
21.2,30,16384,-3978,438
21.2,30,16384,-3978,438
21.2,30,16384,-3978,438
21.2,30,16384,-3978,438
21.2,30,16384,-3978,438
21.2,29,16384,-3978,438
21.2,29,16384,-3978,438
21.2,29,16384,-3978,438
21.2,29,16384,-3978,438
21.3,29,16384,-3978,438
21.3,29,16384,-3978,438
21.3,29,16384,-3978,438
21.3,28,16384,-3978,438
21.3,28,16384,-3978,438
21.3,28,16384,-3978,438
21.3,28,16384,-3978,438
21.3,28,16578,-2322,328
21.3,27,16578,-2322,328
21.3,27,16578,-2322,328
21.3,27,16578,-2322,328
21.3,27,16578,-2322,328
21.3,27,16578,-2322,328
21.3,27,16578,-2322,328
21.3,27,16578,-2322,328
21.3,27,16578,-2322,328
21.3,27,16578,-2322,328
21.3,27,16578,-2322,328
21.3,27,16578,-2322,328
21.3,27,16578,-2322,328
21.4,27,16578,-2322,328
21.4,27,16578,-2322,328
21.4,27,16578,-2322,328
21.4,27,16578,-2322,328
21.4,27,16578,-2322,328
21.4,27,16578,-2322,328
21.4,27,16578,-2322,328
21.4,27,16458,-3410,-22
21.4,27,16458,-3410,-22
21.4,27,16458,-3410,-22
21.4,27,16458,-3410,-22
21.4,27,16458,-3410,-22
21.4,27,16458,-3410,-22
21.4,27,16458,-3410,-22
21.4,27,16458,-3410,-22
21.4,27,16458,-3410,-22
21.4,27,16458,-3410,-22
21.4,27,16458,-3410,-22
21.4,27,16458,-3410,-22
21.4,27,16458,-3410,-22
21.5,27,16458,-3410,-22
21.5,27,16458,-3410,-22
21.5,27,16458,-3410,-22
21.5,27,16458,-3410,-22
21.5,27,16458,-3410,-22
21.5,27,16458,-3410,-22
21.5,27,16458,-3410,-22
21.5,27,16460,-3134,-39
21.5,27,16460,-3134,-39
21.5,27,16460,-3134,-39
21.5,27,16460,-3134,-39
21.5,27,16460,-3134,-39
21.5,27,16460,-3134,-39
21.5,27,16460,-3134,-39
21.5,27,16460,-3134,-39
21.5,27,16460,-3134,-39
21.5,27,16460,-3134,-39
21.5,27,16460,-3134,-39
21.5,27,16460,-3134,-39
21.5,27,16460,-3134,-39
21.6,27,16460,-3134,-39
21.6,27,16460,-3134,-39
21.6,27,16460,-3134,-39
21.6,27,16460,-3134,-39
21.6,27,16460,-3134,-39
21.6,27,16460,-3134,-39
21.6,27,16460,-3134,-39
21.6,27,16524,-2868,117
21.6,27,16524,-2868,117
21.6,27,16524,-2868,117
21.6,27,16524,-2868,117
21.6,27,16524,-2868,117
21.6,27,16524,-2868,117
21.6,27,16524,-2868,117
21.6,27,16524,-2868,117
21.6,27,16524,-2868,117
21.6,27,16524,-2868,117
21.6,27,16524,-2868,117
21.6,27,16524,-2868,117
21.6,27,16524,-2868,117
21.7,27,16524,-2868,117
21.7,27,16524,-2868,117
21.7,27,16524,-2868,117
21.7,27,16524,-2868,117
21.7,27,16524,-2868,117
21.7,27,16524,-2868,117
21.7,27,16524,-2868,117
21.7,27,16458,-3600,-90
21.7,27,16458,-3600,-90
21.7,27,16458,-3600,-90
21.7,27,16458,-3600,-90
21.7,27,16458,-3600,-90
21.7,27,16458,-3600,-90
21.7,27,16458,-3600,-90
21.7,27,16458,-3600,-90
21.7,27,16458,-3600,-90
21.7,27,16458,-3600,-90
21.7,27,16458,-3600,-90
21.7,27,16458,-3600,-90
21.7,27,16458,-3600,-90
21.8,27,16458,-3600,-90
21.8,27,16458,-3600,-90
21.8,27,16458,-3600,-90
21.8,27,16458,-3600,-90
21.8,27,16458,-3600,-90
21.8,27,16458,-3600,-90
21.8,27,16458,-3600,-90
21.8,27,16536,-2898,173
21.8,27,16536,-2898,173
21.8,27,16536,-2898,173
21.8,27,16536,-2898,173
21.8,27,16536,-2898,173
21.8,27,16536,-2898,173
21.8,27,16536,-2898,173
21.8,27,16536,-2898,173
21.8,27,16536,-2898,173
21.8,27,16536,-2898,173
21.8,27,16536,-2898,173
21.8,27,16536,-2898,173
21.8,27,16536,-2898,173
21.9,27,16536,-2898,173
21.9,27,16536,-2898,173
21.9,27,16536,-2898,173
21.9,27,16536,-2898,173
21.9,27,16536,-2898,173
21.9,27,16536,-2898,173
21.9,27,16536,-2898,173
21.9,27,16500,-3096,291
21.9,27,16500,-3096,291
21.9,27,16500,-3096,291
21.9,27,16500,-3096,291
21.9,27,16500,-3096,291
21.9,27,16500,-3096,291
21.9,27,16500,-3096,291
21.9,27,16500,-3096,291
21.9,27,16500,-3096,291
21.9,27,16500,-3096,291
21.9,27,16500,-3096,291
21.9,27,16500,-3096,291
21.9,27,16500,-3096,291
22,27,16500,-3096,291
22,27,16500,-3096,291
22,27,16500,-3096,291
22,27,16500,-3096,291
22,27,16500,-3096,291
22,27,16500,-3096,291
22,27,16500,-3096,291
22,27,16620,-1980,113
22,27,16620,-1980,113
22,27,16620,-1980,113
22,27,16620,-1980,113
22,27,16620,-1980,113
22,27,16620,-1980,113
22,27,16620,-1980,113
22,27,16620,-1980,113
22,27,16620,-1980,113
22,27,16620,-1980,113
22,27,16620,-1980,113
22,27,16620,-1980,113
22,27,16620,-1980,113
22.1,27,16620,-1980,113
22.1,27,16620,-1980,113
22.1,27,16620,-1980,113
22.1,27,16620,-1980,113
22.1,27,16620,-1980,113
22.1,27,16620,-1980,113
22.1,27,16620,-1980,113
22.1,27,16514,-2068,-78
22.1,27,16514,-2068,-78
22.1,27,16514,-2068,-78
22.1,27,16514,-2068,-78
22.1,27,16514,-2068,-78
22.1,27,16514,-2068,-78
22.1,27,16514,-2068,-78
22.1,27,16514,-2068,-78
22.1,27,16514,-2068,-78
22.1,27,16514,-2068,-78
22.1,27,16514,-2068,-78
22.1,27,16514,-2068,-78
22.1,27,16514,-2068,-78
22.2,27,16514,-2068,-78
22.2,27,16514,-2068,-78
22.2,27,16514,-2068,-78
22.2,27,16514,-2068,-78
22.2,27,16514,-2068,-78
22.2,27,16514,-2068,-78
22.2,27,16514,-2068,-78
22.2,27,16548,-2522,-40
22.2,27,16548,-2522,-40
22.2,27,16548,-2522,-40
22.2,27,16548,-2522,-40
22.2,27,16548,-2522,-40
22.2,27,16548,-2522,-40
22.2,27,16548,-2522,-40
22.2,27,16548,-2522,-40
22.2,27,16548,-2522,-40
22.2,27,16548,-2522,-40
22.2,27,16548,-2522,-40
22.2,27,16548,-2522,-40
22.2,27,16548,-2522,-40
22.3,27,16548,-2522,-40
22.3,27,16548,-2522,-40
22.3,27,16548,-2522,-40
22.3,27,16548,-2522,-40
22.3,27,16548,-2522,-40
22.3,27,16548,-2522,-40
22.3,27,16548,-2522,-40
22.3,27,16562,-2452,16
22.3,27,16562,-2452,16
22.3,27,16562,-2452,16
22.3,27,16562,-2452,16
22.3,27,16562,-2452,16
22.3,27,16562,-2452,16
22.3,27,16562,-2452,16
22.3,27,16562,-2452,16
22.3,27,16562,-2452,16
22.3,27,16562,-2452,16
22.3,27,16562,-2452,16
22.3,27,16562,-2452,16
22.3,27,16562,-2452,16
22.4,27,16562,-2452,16
22.4,27,16562,-2452,16
22.4,27,16562,-2452,16
22.4,27,16562,-2452,16
22.4,27,16562,-2452,16
22.4,27,16562,-2452,16
22.4,27,16562,-2452,16
22.4,27,16536,-2364,-13
22.4,27,16536,-2364,-13
22.4,27,16536,-2364,-13
22.4,27,16536,-2364,-13
22.4,27,16536,-2364,-13
22.4,27,16536,-2364,-13
22.4,27,16536,-2364,-13
22.4,27,16536,-2364,-13
22.4,27,16536,-2364,-13
22.4,27,16536,-2364,-13
22.4,27,16536,-2364,-13
22.4,27,16536,-2364,-13
22.4,27,16536,-2364,-13
22.5,27,16536,-2364,-13
22.5,27,16536,-2364,-13
22.5,27,16536,-2364,-13
22.5,27,16536,-2364,-13
22.5,27,16536,-2364,-13
22.5,27,16536,-2364,-13
22.5,27,16536,-2364,-13
22.5,27,16598,-2432,9
22.5,27,16598,-2432,9
22.5,27,16598,-2432,9
22.5,27,16598,-2432,9
22.5,27,16598,-2432,9
22.5,27,16598,-2432,9
22.5,27,16598,-2432,9
22.5,27,16598,-2432,9
22.5,27,16598,-2432,9
22.5,27,16598,-2432,9
22.5,27,16598,-2432,9
22.5,27,16598,-2432,9
22.5,27,16598,-2432,9
22.6,27,16598,-2432,9
22.6,27,16598,-2432,9
22.6,27,16598,-2432,9
22.6,27,16598,-2432,9
22.6,27,16598,-2432,9
22.6,27,16598,-2432,9
22.6,27,16598,-2432,9
22.6,27,16574,-2510,-14
22.6,27,16574,-2510,-14
22.6,27,16574,-2510,-14
22.6,27,16574,-2510,-14
22.6,27,16574,-2510,-14
22.6,27,16574,-2510,-14
22.6,27,16574,-2510,-14
22.6,27,16574,-2510,-14
22.6,27,16574,-2510,-14
22.6,27,16574,-2510,-14
22.6,27,16574,-2510,-14
22.6,27,16574,-2510,-14
22.6,27,16574,-2510,-14
22.7,27,16574,-2510,-14
22.7,27,16574,-2510,-14
22.7,27,16574,-2510,-14
22.7,27,16574,-2510,-14
22.7,27,16574,-2510,-14
22.7,27,16574,-2510,-14
22.7,27,16574,-2510,-14
22.7,27,16558,-2368,12
22.7,27,16558,-2368,12
22.7,27,16558,-2368,12
22.7,27,16558,-2368,12
22.7,27,16558,-2368,12
22.7,27,16558,-2368,12
22.7,27,16558,-2368,12
22.7,27,16558,-2368,12
22.7,27,16558,-2368,12
22.7,27,16558,-2368,12
22.7,27,16558,-2368,12
22.7,27,16558,-2368,12
22.7,27,16558,-2368,12
22.8,27,16558,-2368,12
22.8,27,16558,-2368,12
22.8,27,16558,-2368,12
22.8,27,16558,-2368,12
22.8,27,16558,-2368,12
22.8,27,16558,-2368,12
22.8,27,16558,-2368,12
22.8,27,16546,-2450,-13
22.8,27,16546,-2450,-13
22.8,27,16546,-2450,-13
22.8,27,16546,-2450,-13
22.8,27,16546,-2450,-13
22.8,27,16546,-2450,-13
22.8,27,16546,-2450,-13
22.8,27,16546,-2450,-13
22.8,27,16546,-2450,-13
22.8,27,16546,-2450,-13
22.8,27,16546,-2450,-13
22.8,27,16546,-2450,-13
22.8,27,16546,-2450,-13
22.9,27,16546,-2450,-13
22.9,27,16546,-2450,-13
22.9,27,16546,-2450,-13
22.9,27,16546,-2450,-13
22.9,27,16546,-2450,-13
22.9,27,16546,-2450,-13
22.9,27,16546,-2450,-13
22.9,27,16584,-2452,6
22.9,27,16584,-2452,6
22.9,27,16584,-2452,6
22.9,27,16584,-2452,6
22.9,27,16584,-2452,6
22.9,27,16584,-2452,6
22.9,27,16584,-2452,6
22.9,27,16584,-2452,6
22.9,27,16584,-2452,6
22.9,27,16584,-2452,6
22.9,27,16584,-2452,6
22.9,27,16584,-2452,6
22.9,27,16584,-2452,6
23,27,16584,-2452,6
23,27,16584,-2452,6
23,27,16584,-2452,6
23,27,16584,-2452,6
23,27,16584,-2452,6
23,27,16584,-2452,6
23,27,16584,-2452,6
23,27,16610,-2492,21
23,27,16610,-2492,21
23,27,16610,-2492,21
23,27,16610,-2492,21
23,27,16610,-2492,21
23,27,16610,-2492,21
23,27,16610,-2492,21
23,27,16610,-2492,21
23,27,16610,-2492,21
23,27,16610,-2492,21
23,27,16610,-2492,21
23,27,16610,-2492,21
23,27,16610,-2492,21
23.1,27,16610,-2492,21
23.1,27,16610,-2492,21
23.1,27,16610,-2492,21
23.1,27,16610,-2492,21
23.1,27,16610,-2492,21
23.1,27,16610,-2492,21
23.1,27,16610,-2492,21
23.1,27,16518,-2252,-3
23.1,27,16518,-2252,-3
23.1,27,16518,-2252,-3
23.1,27,16518,-2252,-3
23.1,27,16518,-2252,-3
23.1,27,16518,-2252,-3
23.1,27,16518,-2252,-3
23.1,27,16518,-2252,-3
23.1,27,16518,-2252,-3
23.1,27,16518,-2252,-3
23.1,27,16518,-2252,-3
23.1,27,16518,-2252,-3
23.1,27,16518,-2252,-3
23.2,27,16518,-2252,-3
23.2,27,16518,-2252,-3
23.2,27,16518,-2252,-3
23.2,27,16518,-2252,-3
23.2,27,16518,-2252,-3
23.2,27,16518,-2252,-3
23.2,27,16518,-2252,-3
23.2,27,16508,-2512,-1
23.2,27,16508,-2512,-1
23.2,27,16508,-2512,-1
23.2,27,16508,-2512,-1
23.2,27,16508,-2512,-1
23.2,27,16508,-2512,-1
23.2,27,16508,-2512,-1
23.2,27,16508,-2512,-1
23.2,27,16508,-2512,-1
23.2,27,16508,-2512,-1
23.2,27,16508,-2512,-1
23.2,27,16508,-2512,-1
23.2,27,16508,-2512,-1
23.3,27,16508,-2512,-1
23.3,27,16508,-2512,-1
23.3,27,16508,-2512,-1
23.3,27,16508,-2512,-1
23.3,27,16508,-2512,-1
23.3,27,16508,-2512,-1
23.3,27,16508,-2512,-1
23.3,27,16566,-2316,2
23.3,27,16566,-2316,2
23.3,27,16566,-2316,2
23.3,27,16566,-2316,2
23.3,27,16566,-2316,2
23.3,27,16566,-2316,2
23.3,27,16566,-2316,2
23.3,27,16566,-2316,2
23.3,27,16566,-2316,2
23.3,27,16566,-2316,2
23.3,27,16566,-2316,2
23.3,27,16566,-2316,2
23.3,27,16566,-2316,2
23.4,27,16566,-2316,2
23.4,27,16566,-2316,2
23.4,27,16566,-2316,2
23.4,27,16566,-2316,2
23.4,27,16566,-2316,2
23.4,27,16566,-2316,2
23.4,27,16566,-2316,2
23.4,27,16538,-2464,0
23.4,27,16538,-2464,0
23.4,27,16538,-2464,0
23.4,27,16538,-2464,0
23.4,27,16538,-2464,0
23.4,27,16538,-2464,0
23.4,27,16538,-2464,0
23.4,27,16538,-2464,0
23.4,27,16538,-2464,0
23.4,27,16538,-2464,0
23.4,27,16538,-2464,0
23.4,27,16538,-2464,0
23.4,27,16538,-2464,0
23.5,27,16538,-2464,0
23.5,27,16538,-2464,0
23.5,27,16538,-2464,0
23.5,27,16538,-2464,0
23.5,27,16538,-2464,0
23.5,27,16538,-2464,0
23.5,27,16538,-2464,0
23.5,27,16570,-2472,9
23.5,27,16570,-2472,9
23.5,27,16570,-2472,9
23.5,27,16570,-2472,9
23.5,27,16570,-2472,9
23.5,27,16570,-2472,9
23.5,27,16570,-2472,9
23.5,27,16570,-2472,9
23.5,27,16570,-2472,9
23.5,27,16570,-2472,9
23.5,27,16570,-2472,9
23.5,27,16570,-2472,9
23.5,27,16570,-2472,9
23.6,27,16570,-2472,9
23.6,27,16570,-2472,9
23.6,27,16570,-2472,9
23.6,27,16570,-2472,9
23.6,27,16570,-2472,9
23.6,27,16570,-2472,9
23.6,27,16570,-2472,9
23.6,27,16536,-2256,-5
23.6,27,16536,-2256,-5
23.6,27,16536,-2256,-5
23.6,27,16536,-2256,-5
23.6,27,16536,-2256,-5
23.6,27,16536,-2256,-5
23.6,27,16536,-2256,-5
23.6,27,16536,-2256,-5
23.6,27,16536,-2256,-5
23.6,27,16536,-2256,-5
23.6,27,16536,-2256,-5
23.6,27,16536,-2256,-5
23.6,27,16536,-2256,-5
23.7,27,16536,-2256,-5
23.7,27,16536,-2256,-5
23.7,27,16536,-2256,-5
23.7,27,16536,-2256,-5
23.7,27,16536,-2256,-5
23.7,27,16536,-2256,-5
23.7,27,16536,-2256,-5
23.7,27,16548,-2446,8
23.7,27,16548,-2446,8
23.7,27,16548,-2446,8
23.7,27,16548,-2446,8
23.7,27,16548,-2446,8
23.7,27,16548,-2446,8
23.7,27,16548,-2446,8
23.7,27,16548,-2446,8
23.7,27,16548,-2446,8
23.7,27,16548,-2446,8
23.7,27,16548,-2446,8
23.7,27,16548,-2446,8
23.7,27,16548,-2446,8
23.8,27,16548,-2446,8
23.8,27,16548,-2446,8
23.8,27,16548,-2446,8
23.8,27,16548,-2446,8
23.8,27,16548,-2446,8
23.8,27,16548,-2446,8
23.8,27,16548,-2446,8
23.8,27,16586,-2246,-2
23.8,27,16586,-2246,-2
23.8,27,16586,-2246,-2
23.8,27,16586,-2246,-2
23.8,27,16586,-2246,-2
23.8,27,16586,-2246,-2
23.8,27,16586,-2246,-2
23.8,27,16586,-2246,-2
23.8,27,16586,-2246,-2
23.8,27,16586,-2246,-2
23.8,27,16586,-2246,-2
23.8,27,16586,-2246,-2
23.8,27,16586,-2246,-2
23.9,27,16586,-2246,-2
23.9,27,16586,-2246,-2
23.9,27,16586,-2246,-2
23.9,27,16586,-2246,-2
23.9,27,16586,-2246,-2
23.9,27,16586,-2246,-2
23.9,27,16586,-2246,-2
23.9,27,16516,-2450,-5
23.9,27,16516,-2450,-5
23.9,27,16516,-2450,-5
23.9,27,16516,-2450,-5
23.9,27,16516,-2450,-5
23.9,27,16516,-2450,-5
23.9,27,16516,-2450,-5
23.9,27,16516,-2450,-5
23.9,27,16516,-2450,-5
23.9,27,16516,-2450,-5
23.9,27,16516,-2450,-5
23.9,27,16516,-2450,-5
23.9,27,16516,-2450,-5
24,27,16516,-2450,-5
24,27,16516,-2450,-5
24,27,16516,-2450,-5
24,27,16516,-2450,-5
24,27,16516,-2450,-5
24,27,16516,-2450,-5
24,27,16516,-2450,-5
24,27,16528,-2308,-4
24,27,16528,-2308,-4
24,27,16528,-2308,-4
24,27,16528,-2308,-4
24,27,16528,-2308,-4
24,27,16528,-2308,-4
24,27,16528,-2308,-4
24,27,16528,-2308,-4
24,27,16528,-2308,-4
24,27,16528,-2308,-4
24,27,16528,-2308,-4
24,27,16528,-2308,-4
24,27,16528,-2308,-4
24.1,27,16528,-2308,-4
24.1,27,16528,-2308,-4
24.1,27,16528,-2308,-4
24.1,27,16528,-2308,-4
24.1,27,16528,-2308,-4
24.1,27,16528,-2308,-4
24.1,27,16528,-2308,-4
24.1,27,16544,-2456,-3
24.1,27,16544,-2456,-3
24.1,27,16544,-2456,-3
24.1,27,16544,-2456,-3
24.1,27,16544,-2456,-3
24.1,27,16544,-2456,-3
24.1,27,16544,-2456,-3
24.1,27,16544,-2456,-3
24.1,27,16544,-2456,-3
24.1,27,16544,-2456,-3
24.1,27,16544,-2456,-3
24.1,27,16544,-2456,-3
24.1,27,16544,-2456,-3
24.2,27,16544,-2456,-3
24.2,27,16544,-2456,-3
24.2,27,16544,-2456,-3
24.2,27,16544,-2456,-3
24.2,27,16544,-2456,-3
24.2,27,16544,-2456,-3
24.2,27,16544,-2456,-3
24.2,27,16598,-2312,-6
24.2,27,16598,-2312,-6
24.2,27,16598,-2312,-6
24.2,27,16598,-2312,-6
24.2,27,16598,-2312,-6
24.2,27,16598,-2312,-6
24.2,27,16598,-2312,-6
24.2,27,16598,-2312,-6
24.2,27,16598,-2312,-6
24.2,27,16598,-2312,-6
24.2,27,16598,-2312,-6
24.2,27,16598,-2312,-6
24.2,27,16598,-2312,-6
24.3,27,16598,-2312,-6
24.3,27,16598,-2312,-6
24.3,27,16598,-2312,-6
24.3,27,16598,-2312,-6
24.3,27,16598,-2312,-6
24.3,27,16598,-2312,-6
24.3,27,16598,-2312,-6
24.3,27,16552,-2468,9
24.3,27,16552,-2468,9
24.3,27,16552,-2468,9
24.3,27,16552,-2468,9
24.3,27,16552,-2468,9
24.3,27,16552,-2468,9
24.3,27,16552,-2468,9
24.3,27,16552,-2468,9
24.3,27,16552,-2468,9
24.3,27,16552,-2468,9
24.3,27,16552,-2468,9
24.3,27,16552,-2468,9
24.3,27,16552,-2468,9
24.4,27,16552,-2468,9
24.4,27,16552,-2468,9
24.4,27,16552,-2468,9
24.4,27,16552,-2468,9
24.4,27,16552,-2468,9
24.4,27,16552,-2468,9
24.4,27,16552,-2468,9
24.4,27,16552,-2278,-15
24.4,27,16552,-2278,-15
24.4,27,16552,-2278,-15
24.4,27,16552,-2278,-15
24.4,27,16552,-2278,-15
24.4,27,16552,-2278,-15
24.4,27,16552,-2278,-15
24.4,27,16552,-2278,-15
24.4,27,16552,-2278,-15
24.4,27,16552,-2278,-15
24.4,27,16552,-2278,-15
24.4,27,16552,-2278,-15
24.4,27,16552,-2278,-15
24.5,27,16552,-2278,-15
24.5,27,16552,-2278,-15
24.5,27,16552,-2278,-15
24.5,27,16552,-2278,-15
24.5,27,16552,-2278,-15
24.5,27,16552,-2278,-15
24.5,27,16552,-2278,-15
24.5,27,16560,-2382,5
24.5,27,16560,-2382,5
24.5,27,16560,-2382,5
24.5,27,16560,-2382,5
24.5,27,16560,-2382,5
24.5,27,16560,-2382,5
24.5,27,16560,-2382,5
24.5,27,16560,-2382,5
24.5,27,16560,-2382,5
24.5,27,16560,-2382,5
24.5,27,16560,-2382,5
24.5,27,16560,-2382,5
24.5,27,16560,-2382,5
24.6,27,16560,-2382,5
24.6,27,16560,-2382,5
24.6,27,16560,-2382,5
24.6,27,16560,-2382,5
24.6,27,16560,-2382,5
24.6,27,16560,-2382,5
24.6,27,16560,-2382,5
24.6,27,16562,-2300,12
24.6,27,16562,-2300,12
24.6,27,16562,-2300,12
24.6,27,16562,-2300,12
24.6,27,16562,-2300,12
24.6,27,16562,-2300,12
24.6,27,16562,-2300,12
24.6,27,16562,-2300,12
24.6,27,16562,-2300,12
24.6,27,16562,-2300,12
24.6,27,16562,-2300,12
24.6,27,16562,-2300,12
24.6,27,16562,-2300,12
24.7,27,16562,-2300,12
24.7,27,16562,-2300,12
24.7,27,16562,-2300,12
24.7,27,16562,-2300,12
24.7,27,16562,-2300,12
24.7,27,16562,-2300,12
24.7,27,16562,-2300,12
24.7,27,16574,-2424,-5
24.7,27,16574,-2424,-5
24.7,27,16574,-2424,-5
24.7,27,16574,-2424,-5
24.7,27,16574,-2424,-5
24.7,27,16574,-2424,-5
24.7,27,16574,-2424,-5
24.7,27,16574,-2424,-5
24.7,27,16574,-2424,-5
24.7,27,16574,-2424,-5
24.7,27,16574,-2424,-5
24.7,27,16574,-2424,-5
24.7,27,16574,-2424,-5
24.8,27,16574,-2424,-5
